2464139	Мисля, че и двете знаем как се чувства Том.	2408403	I think we both know how Tom feels.
2464141	Мисля, че всички разбираме какво става.	2408402	I think we all know what's happening.
2464142	Мисля, че всички знаем правилата.	2408401	I think we all know the rules.
2464154	Мисля, че номерът на Том не е в указателя.	2408400	I think Tom's number is unlisted.
2464156	Мисля, че кракът на Том е счупен.	2408399	I think Tom's leg is broken.
2464158	Мисля, че на Том кракът му е счупен.	2408399	I think Tom's leg is broken.
2464161	Мисля, че идеята на Том е добра.	2408398	I think Tom's idea is a good one.
2464163	Мисля, че Том се справя добре.	2408397	I think Tom's doing a good job.
2464165	Мисля, че Том се качи горе.	2408386	I think Tom went upstairs.
2464167	Мисля, че Том отиде в Харвард.	2408385	I think Tom went to Harvard.
2464169	Мисля, че Том се опитваше да ни предупреди за нещо.	2408384	I think Tom was trying to warn us about something.
2464172	Мисля, че Том е роден в Бостън.	2408383	I think Tom was born in Boston.
2464174	Мисля, че Том беше роден в Бостън.	2408383	I think Tom was born in Boston.
2464176	Мисля, че Том иска да те види.	2408382	I think Tom wants to see you.
2464177	Мисля, че Том иска да се самоубие.	2408381	I think Tom wants to kill himself.
2464179	Мисля, че Том иска да дойде с нас.	2408380	I think Tom wants to come with us.
2464181	Мисля, че Том иска нещо за писане.	2408379	I think Tom wants something to write with.
2464182	Мисля, че Том иска нещо, с което да пише.	2408379	I think Tom wants something to write with.
2464183	Мисля, че Том иска нещо, на което да пише.	2408378	I think Tom wants something to write on.
2464186	Мисля, че Том иска да му помогнем.	2408377	I think Tom wants our help.
